"source_row_id","fips_county","o3_max_pred_2016","o3_mean_pred_2016","o3_med_pred_2016","o3_pop_pred_2016","o3_max_pred_2017","o3_mean_pred_2017","o3_med_pred_2017","o3_pop_pred_2017","o3_max_pred_2018","o3_mean_pred_2018","o3_med_pred_2018","o3_pop_pred_2018","o3_max_pred_2019","o3_mean_pred_2019","o3_med_pred_2019","o3_pop_pred_2019"
"3689","20137",39.113929748535156,39.113929748535156,39.113929748535156,39.113929748535156,38.16054916381836,38.16054916381836,38.16054916381836,38.16054916381836,38.894187927246094,38.894187927246094,38.894187927246094,38.894187927246094,38.47172927856445,38.47172927856445,38.47172927856445,38.47172927856445
"3693","20139",39.05985641479492,38.45465850830078,38.45833969116211,38.44916534423828,38.65401840209961,37.98435592651367,38.007164001464844,37.958919525146484,38.26422882080078,37.63928985595703,37.641273498535156,37.620418548583984,38.16761779785156,37.53956985473633,37.566749572753906,37.51300811767578
"3697","20141",38.76915740966797,38.76915740966797,38.76915740966797,38.76915740966797,37.73762130737305,37.73762130737305,37.73762130737305,37.73762130737305,38.18182373046875,38.18182373046875,38.18182373046875,38.18182373046875,37.85444259643555,37.85444259643555,37.85444259643555,37.85444259643555
"3701","20143",39.36137008666992,39.02753448486328,39.02753448486328,39.01435089111328,38.48992919921875,38.15372085571289,38.15372085571289,38.13737487792969,38.22278594970703,37.906044006347656,37.906044006347656,37.91889572143555,38.08816909790039,37.767982482910156,37.767982482910156,37.76691818237305
"3705","20145",39.90351486206055,39.70711898803711,39.70711898803711,39.673160552978516,38.68571090698242,38.478614807128906,38.478614807128906,38.49167251586914,39.66596984863281,39.45973587036133,39.45973587036133,39.415733337402344,38.48391342163086,38.29977798461914,38.29977798461914,38.28423309326172
"3709","20147",38.82423400878906,38.51710510253906,38.524131774902344,38.53137969970703,38.12802505493164,37.823883056640625,37.82487869262695,37.83174133300781,38.6879997253418,38.38102340698242,38.374359130859375,38.38916778564453,38.40203094482422,38.11943054199219,38.11800765991211,38.12804412841797
"3713","20149",38.96779251098633,38.40011215209961,38.421363830566406,38.41859817504883,38.548763275146484,37.976078033447266,37.99289321899414,37.98610305786133,38.09817123413086,37.4892578125,37.49665451049805,37.4935417175293,38.26566696166992,37.70106506347656,37.719207763671875,37.70999526977539
"3717","20151",39.88816833496094,39.77450942993164,39.7733268737793,39.77204895019531,39.564842224121094,39.45799255371094,39.45698165893555,39.457237243652344,39.88639831542969,39.77341842651367,39.7738037109375,39.772098541259766,39.17905807495117,39.067264556884766,39.06184768676758,39.06890869140625
"3721","20153",40.36305236816406,40.36305236816406,40.36305236816406,40.36305236816406,39.13127136230469,39.13127136230469,39.13127136230469,39.13127136230469,40.1609992980957,40.1609992980957,40.1609992980957,40.1609992980957,39.16471481323242,39.16471481323242,39.16471481323242,39.16471481323242
"3725","20155",40.535804748535156,39.5880012512207,39.573726654052734,39.57939529418945,40.1044921875,39.199825286865234,39.19720458984375,39.1973876953125,40.04008865356445,39.097469329833984,39.07851028442383,39.088134765625,39.422935485839844,38.51045227050781,38.489933013916016,38.496864318847656
"3729","20157",38.17646789550781,37.8454475402832,37.84798049926758,37.837886810302734,37.60860824584961,37.28248977661133,37.28203201293945,37.27870178222656,37.62103271484375,37.316097259521484,37.312049865722656,37.32109069824219,37.67025375366211,37.347660064697266,37.34440994262695,37.351409912109375
"3733","20159",39.79827880859375,39.57267379760742,39.57258224487305,39.57923126220703,39.069580078125,38.8043098449707,38.801597595214844,38.817264556884766,39.14726257324219,38.88037872314453,38.877960205078125,38.891658782958984,38.48166275024414,38.206912994384766,38.199100494384766,38.220603942871094
"3737","20161",39.398197174072266,38.69607925415039,38.67896270751953,38.698936462402344,38.91101837158203,38.16204071044922,38.16555404663086,38.166473388671875,38.345367431640625,37.60706329345703,37.60139846801758,37.60927200317383,38.58805465698242,37.852867126464844,37.85728454589844,37.85744094848633
"3741","20163",39.38484191894531,39.1041374206543,39.1041374206543,39.127620697021484,38.17932891845703,37.8885612487793,37.8885612487793,37.89374542236328,39.02228546142578,38.70277786254883,38.70277786254883,38.72502136230469,38.467933654785156,38.193603515625,38.193603515625,38.1961555480957
"3745","20165",39.94410705566406,39.77716064453125,39.77716064453125,39.76311111450195,38.30113220214844,38.115055084228516,38.115055084228516,38.11532211303711,39.58241653442383,39.41352844238281,39.41352844238281,39.39238739013672,38.18889617919922,38.012203216552734,38.012203216552734,37.998165130615234
"3749","20167",39.39620590209961,39.273101806640625,39.273101806640625,39.28284454345703,38.14923858642578,38.02424240112305,38.02424240112305,38.020286560058594,38.75907516479492,38.645381927490234,38.645381927490234,38.66214370727539,37.96687316894531,37.85721206665039,37.85721206665039,37.85629653930664
"3753","20169",39.740047454833984,39.3765983581543,39.37372589111328,39.37883377075195,38.95017623901367,38.54953384399414,38.54425048828125,38.55031204223633,38.58768844604492,38.18157958984375,38.171226501464844,38.17910385131836,38.25003433227539,37.8663215637207,37.857215881347656,37.86302947998047
"3757","20171",40.94657516479492,40.94657516479492,40.94657516479492,40.94657516479492,39.11802673339844,39.11802673339844,39.11802673339844,39.11802673339844,40.52614212036133,40.52614212036133,40.52614212036133,40.52614212036133,39.53313446044922,39.53313446044922,39.53313446044922,39.53313446044922
"3761","20173",40.420013427734375,38.654144287109375,38.589080810546875,38.66720199584961,40.77793884277344,39.16452407836914,39.12654113769531,39.17438888549805,40.125831604003906,38.44379806518555,38.38948440551758,38.454776763916016,39.53034591674805,38.06060028076172,38.027408599853516,38.06578063964844
"3765","20175",42.10997772216797,41.81972122192383,41.84523010253906,41.84729766845703,41.1521110534668,40.877689361572266,40.91242218017578,40.91170883178711,41.85733413696289,41.565975189208984,41.60206985473633,41.602027893066406,41.02104187011719,40.739410400390625,40.76700210571289,40.77165985107422
"3769","20177",39.23341751098633,38.382835388183594,38.382530212402344,38.38484191894531,38.40257263183594,37.537635803222656,37.51763153076172,37.54292297363281,38.199974060058594,37.32989501953125,37.318336486816406,37.33314895629883,38.21268081665039,37.291866302490234,37.2698974609375,37.29633331298828
"3773","20179",40.190547943115234,40.120235443115234,40.120235443115234,40.120079040527344,38.658077239990234,38.591224670410156,38.591224670410156,38.59138488769531,39.90496063232422,39.836700439453125,39.836700439453125,39.83637237548828,38.90909194946289,38.846214294433594,38.846214294433594,38.84633255004883
"3777","20181",41.25666809082031,41.18101501464844,41.18101501464844,41.17781066894531,39.65378189086914,39.57649230957031,39.57649230957031,39.57308578491211,41.04697799682617,40.973445892333984,40.973445892333984,40.9703483581543,40.06514358520508,39.997962951660156,39.997962951660156,39.99689865112305
"3781","20183",38.20976257324219,38.14236068725586,38.14236068725586,38.14247131347656,37.56592559814453,37.50107192993164,37.50107192993164,37.500755310058594,37.99531173706055,37.925758361816406,37.925758361816406,37.925777435302734,37.80397033691406,37.734798431396484,37.734798431396484,37.734683990478516
"3785","20185",39.8813362121582,39.61093521118164,39.61093521118164,39.59930419921875,39.276859283447266,38.94617462158203,38.94617462158203,38.93478012084961,39.649391174316406,39.36006546020508,39.36006546020508,39.364219665527344,38.90800476074219,38.65325164794922,38.65325164794922,38.65013122558594
"3789","20187",41.860469818115234,41.860469818115234,41.860469818115234,41.860469818115234,40.186527252197266,40.186527252197266,40.186527252197266,40.186527252197266,41.70599365234375,41.70599365234375,41.70599365234375,41.70599365234375,40.97214889526367,40.97214889526367,40.97214889526367,40.97214889526367
"3793","20189",42.141353607177734,42.05314636230469,42.05314636230469,42.06538009643555,40.7946891784668,40.706260681152344,40.706260681152344,40.70847702026367,41.921417236328125,41.829105377197266,41.829105377197266,41.84947967529297,41.03864288330078,40.9544563293457,40.9544563293457,40.9731559753418
"3797","20191",40.36362075805664,39.3835563659668,39.361663818359375,39.34482955932617,40.68209457397461,39.734107971191406,39.73086166381836,39.70869064331055,39.448246002197266,38.49818801879883,38.49066162109375,38.50757598876953,39.118064880371094,38.193603515625,38.17947769165039,38.19447326660156
"3801","20193",40.69839096069336,40.60932159423828,40.60932159423828,40.602203369140625,39.14293670654297,39.062625885009766,39.062625885009766,39.06719207763672,40.465938568115234,40.389705657958984,40.389705657958984,40.38497543334961,39.12831497192383,39.052127838134766,39.052127838134766,39.050209045410156
"3805","20195",40.0207633972168,40.0207633972168,40.0207633972168,40.0207633972168,38.07284927368164,38.07284927368164,38.07284927368164,38.07284927368164,39.69775390625,39.69775390625,39.69775390625,39.69775390625,38.40081787109375,38.40081787109375,38.40081787109375,38.40081787109375
"3809","20197",39.04517364501953,38.73058319091797,38.73058319091797,38.721920013427734,38.45902633666992,38.14512634277344,38.14512634277344,38.142215728759766,38.05060958862305,37.71149444580078,37.71149444580078,37.69121170043945,38.36236572265625,38.025447845458984,38.025447845458984,38.014896392822266
"3813","20199",41.506385803222656,41.506385803222656,41.506385803222656,41.506385803222656,39.703765869140625,39.703765869140625,39.703765869140625,39.703765869140625,41.21253967285156,41.21253967285156,41.21253967285156,41.21253967285156,40.320068359375,40.320068359375,40.320068359375,40.320068359375
"3817","20201",38.24994659423828,37.94736862182617,37.94736862182617,37.945011138916016,37.68608093261719,37.40106201171875,37.40106201171875,37.39859390258789,37.5008544921875,37.19309997558594,37.19309997558594,37.191490173339844,37.516998291015625,37.21533966064453,37.21533966064453,37.2140998840332
"3821","20203",41.27848434448242,41.27848434448242,41.27848434448242,41.27848434448242,39.38273239135742,39.38273239135742,39.38273239135742,39.38273239135742,40.9164924621582,40.9164924621582,40.9164924621582,40.9164924621582,39.94430160522461,39.94430160522461,39.94430160522461,39.94430160522461
"3825","20205",38.61205291748047,38.10900115966797,38.12147903442383,38.11053466796875,39.31070327758789,38.816776275634766,38.81930160522461,38.81922149658203,38.722442626953125,38.27250671386719,38.27543258666992,38.26903533935547,38.48369216918945,38.017120361328125,38.02528381347656,38.01670837402344
"3829","20207",38.11753463745117,38.05816650390625,38.05816650390625,38.05821990966797,38.64884567260742,38.590667724609375,38.590667724609375,38.59083557128906,38.322330474853516,38.26993179321289,38.26993179321289,38.27005386352539,37.95711135864258,37.90191650390625,37.90191650390625,37.90187072753906
"3833","20209",38.62783432006836,37.444393157958984,37.40164566040039,37.45041275024414,38.97294235229492,37.98311233520508,37.9829216003418,37.9719123840332,38.77181625366211,37.705474853515625,37.7006721496582,37.7000617980957,38.09547424316406,37.06090545654297,37.05080795288086,37.05302047729492
"3837","21001",39.88112258911133,39.316192626953125,39.3046875,39.31685256958008,38.805355072021484,38.22484588623047,38.2339973449707,38.22079086303711,37.67350387573242,37.11855697631836,37.121307373046875,37.11660385131836,39.42168426513672,38.793113708496094,38.80222702026367,38.79058074951172
"3841","21003",40.71381759643555,40.0003776550293,39.99524688720703,40.00019836425781,39.247310638427734,38.54387664794922,38.54599380493164,38.54832458496094,38.124969482421875,37.43034744262695,37.422637939453125,37.4349479675293,39.857906341552734,39.18373107910156,39.17378616333008,39.190250396728516
"3845","21005",40.32719421386719,39.867149353027344,39.87362289428711,39.866729736328125,39.3558349609375,38.91513442993164,38.910621643066406,38.89854049682617,37.79212951660156,37.34103775024414,37.32771682739258,37.31868362426758,40.161251068115234,39.76442337036133,39.7603874206543,39.75637435913086
"3849","21007",40.05987548828125,39.63996505737305,39.634483337402344,39.63271713256836,39.95521926879883,39.59352493286133,39.61991882324219,39.59425735473633,38.43745040893555,38.077293395996094,38.07170486450195,38.06959915161133,39.50425720214844,39.12929916381836,39.13008499145508,39.159236907958984
"3853","21009",40.387569427490234,39.62848663330078,39.61761474609375,39.631568908691406,39.21854782104492,38.492061614990234,38.495269775390625,38.490684509277344,37.87624740600586,37.17636489868164,37.16429138183594,37.17502975463867,40.019840240478516,39.28314971923828,39.28667068481445,39.28285217285156
"3857","21011",39.83687210083008,39.240177154541016,39.242374420166016,39.22779083251953,38.83826446533203,38.27029037475586,38.27403259277344,38.2665901184082,37.1721076965332,36.659454345703125,36.65621566772461,36.65653991699219,39.20164489746094,38.580322265625,38.56749725341797,38.56121826171875
"3861","21013",40.91645050048828,40.185691833496094,40.20711898803711,40.172325134277344,39.60012435913086,38.968257904052734,38.98208236694336,38.947967529296875,38.577598571777344,37.920875549316406,37.92382049560547,37.897605895996094,39.702354431152344,39.05878448486328,39.049476623535156,39.03829574584961
"3865","21015",40.02058792114258,38.70479202270508,38.695552825927734,38.703163146972656,39.26930618286133,38.18246841430664,38.18815994262695,38.18296813964844,38.18177032470703,37.02841567993164,37.015113830566406,37.044944763183594,39.898338317871094,38.76543426513672,38.75272750854492,38.76258850097656
"3869","21017",40.108795166015625,39.57692337036133,39.58732223510742,39.5839729309082,38.992889404296875,38.49650955200195,38.49943923950195,38.5029296875,37.34544372558594,36.858482360839844,36.866451263427734,36.86586380004883,39.69407653808594,39.215911865234375,39.24004364013672,39.2331428527832
"3873","21019",39.341163635253906,38.62761306762695,38.65377426147461,38.61482620239258,37.7215461730957,37.06956100463867,37.06536865234375,37.06741714477539,36.72239685058594,36.08546447753906,36.113494873046875,36.077144622802734,38.171470642089844,37.58210372924805,37.61440658569336,37.562618255615234
"3877","21021",40.17294692993164,39.706905364990234,39.70591735839844,39.708839416503906,39.268768310546875,38.84590148925781,38.83768081665039,38.843170166015625,37.91019821166992,37.46651840209961,37.45709228515625,37.4647331237793,39.838722229003906,39.42133712768555,39.403568267822266,39.41684341430664
"3881","21023",39.8927001953125,39.42576599121094,39.43810272216797,39.422157287597656,38.99636459350586,38.62144088745117,38.64725112915039,38.60490417480469,37.254722595214844,36.84785842895508,36.86188888549805,36.834232330322266,39.460472106933594,39.07240295410156,39.08084487915039,39.054134368896484
"3885","21025",39.41604232788086,38.74296569824219,38.73628616333008,38.7368278503418,38.50960922241211,37.90297317504883,37.89997100830078,37.9051628112793,37.29084777832031,36.667518615722656,36.67726516723633,36.66404342651367,38.95803451538086,38.34256362915039,38.32780838012695,38.33811950683594
"3889","21027",39.7327995300293,38.761661529541016,38.73837661743164,38.78118896484375,39.319664001464844,38.42847442626953,38.412601470947266,38.44260025024414,38.227474212646484,37.39200973510742,37.37336730957031,37.38811111450195,39.92254638671875,39.08427810668945,39.077274322509766,39.08099365234375
"3893","21029",40.4376335144043,39.29324722290039,39.30320739746094,39.29829788208008,39.498878479003906,38.497371673583984,38.49095916748047,38.496341705322266,38.53209686279297,37.44466018676758,37.450260162353516,37.44792556762695,40.22285079956055,39.211116790771484,39.229156494140625,39.22158432006836
"3897","21031",39.71214294433594,39.036373138427734,39.03797149658203,39.02122497558594,38.75214385986328,38.158939361572266,38.16606140136719,38.15900421142578,37.969608306884766,37.30553436279297,37.32204055786133,37.3046875,39.527557373046875,38.90312194824219,38.907005310058594,38.92219161987305
"3901","21033",39.318851470947266,38.875282287597656,38.880279541015625,38.88938522338867,39.17110824584961,38.73044967651367,38.742149353027344,38.70648193359375,38.15522003173828,37.725101470947266,37.73061752319336,37.73531723022461,39.310462951660156,38.89109802246094,38.894962310791016,38.87153244018555
"3905","21035",39.611000061035156,39.035728454589844,39.031272888183594,39.03459548950195,39.17876052856445,38.626365661621094,38.62721633911133,38.628971099853516,38.21504592895508,37.62688446044922,37.62179946899414,37.62443542480469,39.13206481933594,38.59208297729492,38.58422088623047,38.59123992919922
"3909","21037",40.55732727050781,39.121734619140625,39.08198165893555,39.12285232543945,39.831356048583984,38.6575813293457,38.6494140625,38.64915466308594,38.36691665649414,37.18513107299805,37.24998474121094,37.133358001708984,40.46479034423828,39.205692291259766,39.219215393066406,39.17755889892578
"3913","21039",39.98579025268555,39.56645965576172,39.54539489746094,39.57261276245117,39.672767639160156,39.30813217163086,39.27847671508789,39.315067291259766,38.33808898925781,37.960540771484375,37.925296783447266,37.96653747558594,39.31757354736328,38.970611572265625,38.980804443359375,38.97236633300781
"3917","21041",39.60830307006836,39.26713180541992,39.264564514160156,39.261417388916016,38.64959716796875,38.364994049072266,38.361087799072266,38.35538101196289,37.476112365722656,37.159889221191406,37.162452697753906,37.15650939941406,39.27304458618164,38.97066116333008,38.96413803100586,38.97137451171875
"3921","21043",39.52656173706055,38.6209716796875,38.62099075317383,38.599056243896484,38.291500091552734,37.44306945800781,37.418025970458984,37.40027618408203,36.95685577392578,36.1132698059082,36.08883285522461,36.0850715637207,38.40478515625,37.5804443359375,37.56044006347656,37.54062271118164
"3925","21045",39.9486083984375,39.30634689331055,39.26686096191406,39.28281784057617,39.05753707885742,38.40065383911133,38.37191390991211,38.36920166015625,37.82863998413086,37.2467155456543,37.224266052246094,37.22920227050781,39.63046646118164,38.92898941040039,38.88874435424805,38.8889274597168
"3929","21047",40.1199836730957,39.12355422973633,39.092071533203125,39.13875961303711,39.2660026550293,38.26596450805664,38.24859619140625,38.2624397277832,38.68801498413086,37.73583221435547,37.72917175292969,37.73849105834961,39.45465087890625,38.4013671875,38.3494873046875,38.39934158325195
"3933","21049",40.15837860107422,39.58060073852539,39.59148406982422,39.58565139770508,39.07379150390625,38.5605583190918,38.564517974853516,38.562355041503906,37.494842529296875,37.00737380981445,37.012290954589844,37.00748062133789,39.67058563232422,39.135868072509766,39.145076751708984,39.145423889160156
"3937","21051",40.020782470703125,39.26802062988281,39.24843978881836,39.2439079284668,39.04340362548828,38.34282302856445,38.314453125,38.30335998535156,37.92891311645508,37.20283508300781,37.17306900024414,37.15340805053711,39.49769973754883,38.77395248413086,38.75886917114258,38.75904846191406
"3941","21053",39.95088577270508,39.63108444213867,39.620914459228516,39.63197708129883,38.6602783203125,38.3111572265625,38.28361129760742,38.31388473510742,37.532527923583984,37.21397399902344,37.19007873535156,37.21696472167969,39.07686996459961,38.756492614746094,38.74298095703125,38.75937271118164
"3945","21055",39.41004180908203,38.85328674316406,38.819271087646484,38.841346740722656,39.57310485839844,39.05748748779297,39.036399841308594,39.043731689453125,38.26284408569336,37.764503479003906,37.75082015991211,37.75864791870117,39.64564514160156,39.12691879272461,39.118499755859375,39.116634368896484
"3949","21057",39.832679748535156,39.578460693359375,39.578460693359375,39.568416595458984,38.45116424560547,38.19025802612305,38.19025802612305,38.18714141845703,37.31394958496094,37.07223129272461,37.07223129272461,37.067386627197266,38.962669372558594,38.70072555541992,38.70072555541992,38.70698928833008
"3953","21059",39.66524887084961,38.53227233886719,38.50586700439453,38.5301399230957,39.241119384765625,38.21989822387695,38.201473236083984,38.2200927734375,38.515663146972656,37.45768737792969,37.44431686401367,37.44984817504883,39.91487121582031,38.93855667114258,38.92784118652344,38.925018310546875
"3957","21061",39.725181579589844,39.25709915161133,39.28094482421875,39.231563568115234,38.89729690551758,38.47605895996094,38.50281524658203,38.43265914916992,37.6705436706543,37.21302795410156,37.23251724243164,37.16592788696289,39.77403259277344,39.33843994140625,39.367347717285156,39.30131530761719
"3961","21063",39.06479263305664,38.8282585144043,38.8282585144043,38.8498649597168,37.87101364135742,37.63796615600586,37.63796615600586,37.68783187866211,36.420875549316406,36.207664489746094,36.207664489746094,36.24330139160156,37.966522216796875,37.74550247192383,37.74550247192383,37.803897857666016
"3965","21065",39.70534133911133,39.200347900390625,39.20131301879883,39.254234313964844,38.85060119628906,38.366661071777344,38.36796951293945,38.39717102050781,37.42360305786133,36.969276428222656,36.983211517333984,36.99790573120117,39.32210922241211,38.81501388549805,38.82563018798828,38.854305267333984
"3969","21067",40.493988037109375,39.71574020385742,39.713714599609375,39.72004699707031,39.35973358154297,38.679649353027344,38.67924118041992,38.682743072509766,37.80625534057617,37.102203369140625,37.0993766784668,37.10600662231445,40.119266510009766,39.4303092956543,39.430328369140625,39.43513107299805
"3973","21069",39.78922653198242,39.19963836669922,39.19301986694336,39.18486785888672,38.74261474609375,38.206398010253906,38.211002349853516,38.1968879699707,37.09333801269531,36.590362548828125,36.58929443359375,36.584842681884766,39.07899856567383,38.49610137939453,38.48573303222656,38.47599792480469
"3977","21071",39.768741607666016,38.867000579833984,38.83465576171875,38.86153793334961,38.47716522216797,37.527896881103516,37.4919319152832,37.519927978515625,37.31816864013672,36.29559326171875,36.250728607177734,36.281978607177734,39.117042541503906,38.19169616699219,38.15039825439453,38.174354553222656
"3981","21073",40.2413215637207,39.745452880859375,39.75239944458008,39.74542999267578,39.24665069580078,38.77324676513672,38.7725830078125,38.77349090576172,37.62368392944336,37.158390045166016,37.15920639038086,37.158416748046875,40.14079284667969,39.69052505493164,39.69594955444336,39.69009780883789
"3985","21075",40.27860641479492,39.75829315185547,39.75829315185547,39.730289459228516,39.54110336303711,39.10716247558594,39.10716247558594,39.08729553222656,38.31776809692383,37.8709831237793,37.8709831237793,37.8476448059082,39.02734375,38.61240005493164,38.61240005493164,38.60563278198242
"3989","21077",39.1584587097168,38.9107780456543,38.9107780456543,38.958106994628906,38.365535736083984,38.1357307434082,38.1357307434082,38.153228759765625,37.16616439819336,36.94258117675781,36.94258117675781,36.97126007080078,39.09157180786133,38.87849807739258,38.87849807739258,38.90706253051758
"3993","21079",40.27617645263672,39.64533615112305,39.63217544555664,39.68791580200195,39.25067901611328,38.6777229309082,38.66568374633789,38.71013259887695,37.9116096496582,37.37063980102539,37.36284637451172,37.39076232910156,39.809513092041016,39.188880920410156,39.17346954345703,39.23504638671875
"3997","21081",39.8195686340332,39.11508560180664,39.10446548461914,39.062461853027344,38.920860290527344,38.3328857421875,38.32120895385742,38.2945442199707,37.39594650268555,36.78278350830078,36.78327941894531,36.7790641784668,39.63985061645508,39.04277420043945,39.035850524902344,39.0015869140625
"4001","21083",39.96905517578125,39.169410705566406,39.169525146484375,39.16726303100586,39.644100189208984,38.86728286743164,38.85355758666992,38.875484466552734,38.37507247924805,37.647342681884766,37.645111083984375,37.648223876953125,39.487918853759766,38.72975158691406,38.70957946777344,38.74478530883789
"4005","21085",39.689579010009766,38.8900260925293,38.86293411254883,38.8739013671875,39.12133026123047,38.378108978271484,38.38428497314453,38.37081527709961,38.09792709350586,37.318519592285156,37.317039489746094,37.313568115234375,39.8360595703125,39.113407135009766,39.09046173095703,39.10736083984375
"4009","21087",39.80070495605469,39.340736389160156,39.33740997314453,39.33636474609375,38.85926818847656,38.3901481628418,38.376564025878906,38.396671295166016,37.658870697021484,37.2233772277832,37.21769714355469,37.2293701171875,39.438255310058594,38.97359085083008,38.971431732177734,38.974002838134766
"4013","21089",39.59306716918945,38.569828033447266,38.52786636352539,38.555442810058594,38.14105224609375,37.113800048828125,37.00358963012695,37.09031295776367,37.037349700927734,36.145668029785156,36.08325958251953,36.1300163269043,38.34951400756836,37.481719970703125,37.43156814575195,37.46561813354492
"4017","21091",39.43966293334961,38.83423614501953,38.86079406738281,38.83830261230469,39.0150032043457,38.47721862792969,38.51700973510742,38.47340393066406,38.25865173339844,37.72058868408203,37.72297286987305,37.728763580322266,39.81624221801758,39.273826599121094,39.28742980957031,39.27117156982422
"4021","21093",40.494300842285156,39.0614128112793,39.02581787109375,39.05288314819336,39.76687240600586,38.53406524658203,38.51641845703125,38.53724670410156,38.698204040527344,37.516910552978516,37.528533935546875,37.530094146728516,40.161155700683594,38.9227294921875,38.915489196777344,38.93680953979492
"4025","21095",41.119956970214844,40.20473098754883,40.18241882324219,40.23604202270508,40.10438919067383,39.32563018798828,39.301639556884766,39.33112716674805,39.114173889160156,38.341121673583984,38.30972671508789,38.342552185058594,40.424072265625,39.59450149536133,39.54408264160156,39.580955505371094
"4029","21097",39.970088958740234,39.452606201171875,39.452980041503906,39.46921920776367,38.96645736694336,38.47357177734375,38.460693359375,38.476924896240234,37.26725387573242,36.76691818237305,36.763099670410156,36.77439880371094,39.62459945678711,39.12641143798828,39.1138916015625,39.141746520996094
"4033","21099",39.937618255615234,39.36177444458008,39.35628890991211,39.377079010009766,39.0860481262207,38.5368766784668,38.53493881225586,38.54015350341797,37.89554977416992,37.320701599121094,37.309715270996094,37.31060028076172,39.7665901184082,39.20267868041992,39.22048568725586,39.228572845458984
"4037","21101",39.293609619140625,38.538169860839844,38.528743743896484,38.5428466796875,39.30413818359375,38.55793380737305,38.57133102416992,38.55574417114258,37.97142028808594,37.19865036010742,37.192779541015625,37.20145797729492,39.016502380371094,38.22520446777344,38.194358825683594,38.23379135131836
"4041","21103",40.252342224121094,39.583003997802734,39.58647537231445,39.59571838378906,39.320560455322266,38.70168685913086,38.69728088378906,38.715553283691406,37.90707778930664,37.242740631103516,37.24872589111328,37.254615783691406,40.0662727355957,39.41661071777344,39.406009674072266,39.43083190917969
"4045","21105",39.566650390625,39.566650390625,39.566650390625,39.566650390625,39.117759704589844,39.117759704589844,39.117759704589844,39.117759704589844,37.83424377441406,37.83424377441406,37.83424377441406,37.83424377441406,38.7369384765625,38.7369384765625,38.7369384765625,38.7369384765625
"4049","21107",39.70216751098633,38.76520919799805,38.76814270019531,38.76521301269531,39.26070022583008,38.387779235839844,38.373416900634766,38.380340576171875,38.4627799987793,37.55844497680664,37.552860260009766,37.55790710449219,39.572410583496094,38.716270446777344,38.722660064697266,38.714778900146484
"4053","21109",39.71045684814453,39.229148864746094,39.20725631713867,39.21428680419922,38.77386474609375,38.340946197509766,38.328773498535156,38.32685470581055,37.54286193847656,37.10704803466797,37.06637954711914,37.0904541015625,39.33180618286133,38.869876861572266,38.854496002197266,38.85504150390625
"4057","21111",41.330509185791016,39.481605529785156,39.4614372253418,39.48891067504883,40.176761627197266,38.50836181640625,38.47468185424805,38.51621627807617,39.083290100097656,37.25587463378906,37.23830032348633,37.27130889892578,40.73845291137695,39.0064697265625,38.977012634277344,39.03068923950195
"4061","21113",40.367000579833984,39.914058685302734,39.92725372314453,39.92107009887695,39.233341217041016,38.808937072753906,38.81292724609375,38.8146858215332,37.797576904296875,37.3736572265625,37.38176727294922,37.37479019165039,39.90333557128906,39.4703369140625,39.469905853271484,39.48243713378906
"4065","21115",39.410179138183594,38.812355041503906,38.799503326416016,38.80810546875,37.995689392089844,37.430824279785156,37.42415237426758,37.422080993652344,36.622135162353516,36.066524505615234,36.062442779541016,36.05909729003906,38.369937896728516,37.836036682128906,37.8254508972168,37.83601760864258
"4069","21117",40.22364044189453,38.86732482910156,38.8509635925293,38.85194396972656,39.53587341308594,38.427146911621094,38.42633819580078,38.404090881347656,38.093788146972656,37.01646423339844,37.03276062011719,36.985198974609375,40.09447479248047,38.94020080566406,38.93217086791992,38.91093444824219
"4073","21119",39.53608322143555,38.98275375366211,38.97749328613281,38.9808235168457,38.60646438598633,38.07370376586914,38.07999801635742,38.09131622314453,37.560909271240234,37.00602340698242,37.02382278442383,37.02897644042969,39.23772048950195,38.7389030456543,38.749114990234375,38.7558479309082
"4077","21121",40.40079116821289,39.65178680419922,39.65827178955078,39.63173294067383,39.1341552734375,38.51074981689453,38.52101516723633,38.47715759277344,38.10704040527344,37.41148376464844,37.41872024536133,37.37311553955078,39.46614074707031,38.80874252319336,38.814632415771484,38.79035186767578
"4081","21123",39.77656555175781,39.27382278442383,39.26085662841797,39.26357650756836,39.04100799560547,38.57537078857422,38.57743453979492,38.575950622558594,37.946006774902344,37.48345184326172,37.496803283691406,37.493045806884766,39.534400939941406,39.06565475463867,39.05986404418945,39.05586624145508
"4085","21125",40.1038703918457,39.41525650024414,39.414310455322266,39.41594314575195,38.934261322021484,38.3066520690918,38.30754852294922,38.30836868286133,37.839290618896484,37.205543518066406,37.20547103881836,37.205657958984375,39.446048736572266,38.76701354980469,38.76828384399414,38.7691764831543
"4089","21127",39.44972229003906,38.64567184448242,38.66237258911133,38.620059967041016,38.02330017089844,37.28614807128906,37.28861999511719,37.25286102294922,36.72124481201172,35.94416809082031,35.95267105102539,35.925254821777344,38.317623138427734,37.56833267211914,37.58167266845703,37.56089782714844
"4093","21129",39.25621795654297,38.89210891723633,38.89955139160156,38.902915954589844,38.4432258605957,38.107791900634766,38.11698532104492,38.12306594848633,37.04861831665039,36.74287414550781,36.75731658935547,36.74932861328125,38.85313034057617,38.50645065307617,38.52208709716797,38.5159797668457
